FullPath;Package;Element;Property;DependentPackage;DependendElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_FieldSize
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CropGrowingParameter
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_Plantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_VegetationArtificiality
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CropYield
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_DeadStatus;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_DeadStatus;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_EvenAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_FieldSize;size;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_FieldSize;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_FloristicAspects;speciesName;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_SpeciesName
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_FloristicAspects;name;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_NameAttributionCriteria
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_FloristicAspects;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_ForestPlantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_Plantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GroupOfPlantSpecies;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GroupOfPlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GroupOfPlantSpecies;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_NameAttributionCriteria
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormAge;age;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_EvenAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_UnevenAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormIllness;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormIllness;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormIllnessType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_GrowthFormIllness;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_IceCategory;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_NaturalSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;characterizeBy;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_LandCoverClassStructure;LC_Element
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_MechanicalErosionControlFeature;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_MechanicalErosionControlType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_MechanicalErosionControlFeature;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_NameAttributionCriteria;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GroupOfPlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_NameAttributionCriteria;nameOf;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_FloristicAspects
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_NameAttributionCriteria;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_SinglePlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_NaturalOrSeminaturalVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_VegetationArtificiality
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_NaturalSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_LandCoverElementCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_NaturalSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_Permafrost
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_Permafrost;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_PermafrostType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_Permafrost;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_NaturalSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_OrchardAndOtherPlantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_Plantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_OverlapGrowingToReferenceCrop;growingPeriodPercentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_OverlapGrowingToReferenceCrop;overlapOf;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CropGrowingParameter
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_Plantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_OrchardAndOtherPlantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_Plantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_ForestPlantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_Plantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_PlantSpreadingGeometry;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_PlantSpreadingGeometryType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_PlantSpreadingGeometry;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_SinglePlantSpecies;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_SinglePlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_SinglePlantSpecies;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_NameAttributionCriteria
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_SnowCategory;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_UnevenAge;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_UnevenAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_Use;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_VegetationArtificiality;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_NaturalOrSeminaturalVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML;LC_ElementCharacteristics;LC_VegetationArtificiality;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.ISO 19144-2  revision LCML.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
